SMILES,mol_id,qed,plogp_imp,sim
CC(C)c1ccc(C)c(CNc2ccc(Br)cc2)c1,270,0.785428584,6.875392437,0.064516127
CC(C)(C)c1ccccc1NCc1cc(Br)cs1,270,0.794696152,6.449451923,0.116666667
CC(C)(C)c1ccccc1CN1CCC(c2ccco2)CC1,270,0.79611665,5.986917496,0.180327863
CC(C)(C)c1cccc(NCc2ccc(Br)cc2)c1,270,0.803236067,6.84220171,0.083333336
CC(C)(C)c1ccccc1NCc1ccc(Br)cc1,270,0.803236067,6.807698727,0.105263159
CC(C)(C)c1cccc(NCc2ccc(Cl)cc2)c1,270,0.805323303,6.803176403,0.083333336
CC(C)(C)c1ccccc1NCc1ccc(Cl)cc1,270,0.805323303,6.768672943,0.105263159
Cc1ccccc1NCC1CCN(c2ccc(Br)cc2)CC1,270,0.818430007,6.429439068,0.163934425
CC(C)c1ccccc1NCc1ccc(Br)cc1,270,0.819886565,6.71086359,0.050000001
CC(C)(C)c1ccc(NCCC2CCCCO2)cc1Br,270,0.821548462,5.55646801,0.190476194
CCCC(C)(C)Nc1ccc(C2CCOCC2)cc1C,270,0.82662499,5.624288559,0.180327863
CC(C)(C)c1ccccc1CNCc1ccc(Br)cc1,270,0.827321351,6.400090694,0.103448279
Cc1ccc(Cl)cc1NCC1CCN(C2CCCCC2)CC1,270,0.829406798,6.236437321,0.17741935
Cc1ccccc1NCC1CCN(Cc2ccc(Cl)cc2)CC1,270,0.832986474,6.396575451,0.161290318
CCc1ccc(NCC2CN(Cc3ccccc3Cl)CCO2)cc1,270,0.848907828,4.980156422,0.269841284
Cc1ccccc1NC(=O)N(C)Cc1ccc(Cl)c(Cl)c1,270,0.849995494,6.399454594,0.074626863
Cc1ccccc1NCC1CCN(c2ccc(Cl)cc2)CC1,270,0.856137753,6.378369808,0.163934425
CC(C)(C)c1ccc(NCC2CCCCO2)c(Br)c1,270,0.867082357,5.301177025,0.216666669
Cc1cc(F)ccc1NC(=O)N1CCC(C)CC1,270,0.869426668,5.112582207,0.210526317
CC(C)(C)c1ccc(NC(=O)CCc2ccccc2)cc1,270,0.874488711,6.24104023,0.081967212
Cc1ccc(Cl)cc1NCC1CN(Cc2ccc(C)cc2)CCO1,270,0.876213014,5.032161713,0.258064508
CC(C)(C)c1ccccc1NCC1CSc2ccccc21,270,0.876349986,5.032286167,0.207547173
CC(C)(C)c1ccc(Br)c(CN2CCOCC2)c1,270,0.877393246,5.473883152,0.186440676
Cc1ccccc1NC1CCN(Cc2ccc(Cl)cc2)CC1,270,0.877721071,6.210493565,0.129032254
CC(C)(C)c1ccccc1NCC1CCc2ccccc2O1,270,0.878740549,5.408164978,0.180327863
CC(C)(C)c1ccc(NC(=O)OCc2ccccc2)cc1,270,0.883729875,6.33602047,0.080645159
Cc1ccccc1NCC1CCN(c2ccc(C)cc2)CC1,270,0.883988798,6.048652649,0.169491529
CCCC(C)(C)Nc1cc(C)ccc1C1CN(C)CCO1,270,0.887169957,4.017472744,0.300000012
CC(C)(C)c1ccccc1NCc1ccc2c(c1)CCO2,270,0.892063856,5.690915108,0.140625
Cc1cccc(C)c1NCC1CCN(Cc2ccco2)CC1,270,0.89556402,5.329184532,0.17741935
CCCC(C)(C)NCC1CC(c2ccco2)CCO1,270,0.896494329,5.891664505,0.061538462
Cc1ccc(Cl)cc1NCC1CCN(c2ccco2)CC1,270,0.896620274,5.456893444,0.166666672
Cc1ccccc1NC1CCN(Cc2ccc(C)cc2)CC1,270,0.899940133,5.880776882,0.131147534
CC(C)(C)c1ccccc1NC1CCC(C2OCCO2)CC1,270,0.901383162,5.119963646,0.19298245
CSCc1ccc(NC(=O)N2CCCc3ccccc32)cc1,270,0.902512074,5.753088474,0.085714288
Cc1ccc(Cl)c(NCC2CN(c3ccc(C)cc3)CCO2)c1,270,0.905454516,4.981861591,0.266666681
Cc1cccc(C)c1NCC1CN(c2ccc(Cl)cc2)CCO1,270,0.905454516,4.951961994,0.275862068
CC(C)=C(NCc1ccccc1Br)c1ccc2c(c1)OCO2,270,0.906232715,3.302598715,0.489361703
CC(C)(C)c1ccccc1NCC1CN(C)CCO1,270,0.906232715,3.207253695,0.5
Cc1ccccc1NCC1CCN(c2ccc(Cl)cn2)CC1,270,0.90763104,5.58095789,0.151515156
CC(F)(F)c1ccccc1NCC1CN(C)CCO1,270,0.909658492,2.793201208,0.479999989
Cc1cc(Br)ccc1NCc1ccc2c(c1)CCO2,270,0.910659969,5.510462284,0.106060609
CC(C)(C)c1ccc(NCC2CN(C)CCO2)c(Br)c1,270,0.910895348,3.819232941,0.433962256
Cc1ccc(Cl)cc1NC1CCN(Cc2ccco2)CC1,270,0.911700189,5.507595539,0.132352948
Cc1ccc(NC(=O)N2CCc3ccccc32)c(OC(C)C)c1,270,0.913943172,5.555292606,0.067567565
CC(C)(C)c1ccc(NCCC2CN(C)CCO2)cc1,270,0.914223254,3.627591848,0.411764711
CC(C)(c1cccs1)NCC1CC(O)=CC=N1,270,0.91686821,2.330643654,0.5
Cc1ccc(Cl)c(NC(=O)N(C)c2ccc(OC)cc2)c1,270,0.916936874,5.704175949,0.028571429
CC(C)Oc1ccc(NC(=O)c2ccc3c(c2)CCC3)cc1,270,0.917030871,5.665758133,0.044117648
CC1(C)CCC(NCc2ccc(Br)cc2)CC1,270,0.918154776,3.659532785,0.407407403
Cc1ccccc1NCC1CCN(c2ccc(C#N)cc2)CC1,270,0.92004621,5.433349133,0.174603179
CC(C)(C)c1ccc(NCC2CN(C)CCO2)c(F)c1,270,0.921164632,3.254266262,0.433962256
CC(C)(c1ccc2c(c1)OCO2)N1CCNCC1=O,270,0.921536624,3.465224981,0.293103456
CC(C)c1ccccc1NC(=O)c1ccc2c(c1)CCO2,270,0.92320013,5.33748579,0.071428575
Cc1ccccc1NCC1CN(c2ccc(Cl)cc2)CCO1,270,0.92353332,4.772872925,0.271186441
CC(C)(C)NC[CH]C1CCN(Cc2ccco2)C1,270,0.923777163,1.842950225,0.520833313
CCCC(C)(C)NCC1COc2ccccc2O1,270,0.92494148,3.1314013,0.388888896
Cc1ccc(C)c(NCC2CN(c3ccc(C)cc3)CCO2)c1,270,0.925826132,4.664070129,0.280701756
Cc1cccc(C)c1NCC1CN(c2ccc(C)cc2)CCO1,270,0.925826132,4.62178278,0.285714298
CC(C)(C)c1ccc(Cl)c(CN2CCOC2=O)c1,270,0.927888751,2.990750074,0.411764711
Cc1ccccc1NC(=O)C1CCN(c2ccc(Cl)cn2)CC1,270,0.928539097,5.261151791,0.114285715
CC(C)(C)NCC[C]1[CH][CH][C](CCCCCO)[CH]1,270,0.928641081,4.579628468,0.171875
Cc1ccccc1NC1CCN(c2ccc(C#N)cc2)CC1,270,0.930414081,5.238553047,0.126984134
Cc1ccccc1CNC(=O)C1CC(C)(C)CCN1,270,0.931265712,5.16397953,0.094594598
Cc1cc(Br)ccc1NCC1COC(=O)N1Cc1ccco1,270,0.931865811,5.19803381,0.05882353
Cc1ccc(C)c(NCC2CN(c3ccccc3)CCO2)c1,270,0.932347178,4.40999651,0.271186441
Cc1cccc(C)c1NCC1CN(c2ccccc2)CCO1,270,0.932347178,4.366387844,0.290909082
CC(C)(NC(=O)N1CCCC1)c1cc(Br)ccc1O,270,0.933115363,3.922344685,0.214285716
Cc1ccccc1NC1CCN(Cc2ccc3c(c2)CCO3)C1,270,0.933490396,4.318490505,0.154929578
Cc1cccc(C)c1NC(=O)C1CCN(Cc2ccco2)CC1,270,0.93500632,5.009151936,0.151515156
Cc1ccccc1C(=O)NCc1ccc(N2CCCC2)cc1,270,0.935378194,5.110425472,0.109375
Cc1ccc(C)c(NCC2CN(c3ccco3)CCO2)c1,270,0.93624413,3.493793011,0.258064508
Cc1cccc(C)c1NCC1CN(c2ccco2)CCO1,270,0.93624413,3.448039293,0.275862068
Cc1ccc(Cl)cc1NCC1CN(c2ccco2)CCO1,270,0.937030733,3.829162359,0.25
CC(C)(c1ccco1)NCC1CN(C)c2ccccc2O1,270,0.9373312,2.97808671,0.25
Cc1ccc(Cl)cc1NCC1CN(c2cccnc2)CCO1,270,0.937986732,3.912127733,0.242424235
Cc1ccc(Cl)cc1NCC(=O)N1CCc2ccccc21,270,0.938198745,4.912088394,0.100000001
CCCC(C)NC(=O)CN1CCc2ccc(C)cc21,270,0.939415574,4.061041832,0.171875
CC(C)(c1cccs1)NCC1COc2cccnc2O1,270,0.940085709,2.55952096,0.179104477
Cc1ccccc1NC(=O)C1CCN(Cc2ccco2)CC1,270,0.94019413,4.838664055,0.149253726
Cc1cccc(C)c1NC(=O)C1CCN(Cc2ccco2)C1,270,0.94115001,4.147439957,0.164179102
Cc1ccc(NC(=O)CN2CCc3ccccc3C2)c(C)c1,270,0.941753983,4.731382847,0.102941178
Cc1ccc(Cl)cc1NCC1CN(c2ccc[nH+]c2)CCO1,270,0.941839576,2.349966049,0.242424235
CC(C)(c1ccco1)NCC1CCc2cc(Br)ccc21,270,0.943332076,3.604520559,0.159420297
Cc1ccc(NC(=O)CN2CCOc3cccc(C)c32)c(C)c1,270,0.943868399,4.512255669,0.128571436
Cc1ccccc1NC(=O)N(C)Cc1ccc2c(c1)OCO2,270,0.944681287,4.682374001,0.101449274
Cc1ccc(NC(=O)CN2Cc3ccc(Cl)cc3C2=O)cc1,270,0.945175231,4.543477535,0.086956523
Cc1ccc(NC(=O)CN2CCOc3ccccc32)c(C)c1,270,0.94580251,4.448794842,0.130434781
Cc1ccccc1C(=O)NCC1CN(C)c2ccccc2O1,270,0.946432769,3.381734371,0.174603179
Cc1ccccc1C(=O)N1CCC(c2ccc(CO)o2)CC1,270,0.947204232,4.130926609,0.15384616
CC(C)c1ccc(Cl)cc1NCC1COc2ccccc2O1,270,0.947214663,2.609375954,0.14705883
CC(C)(C)c1cccnc1NCC1CC(O)CCN1C,270,0.947328091,3.338608265,0.134328365
Cc1ccc(NC(=O)CN2CCc3ccccc3C2=O)c(C)c1,270,0.947515011,4.258069038,0.098591551
Cc1ccc(NC(=O)CN2CCc3ccccc3C2=O)cc1C,270,0.947515011,4.254328251,0.100000001
Cc1ccc(NC(=O)CN2C(=O)COc3ccccc32)c(C)c1,270,0.947954297,3.967530966,0.097222224
CSc1ccc(N(C(=O)NC2CCCCC2)c2ccccc2C)cc1,271,0.693562984,8.547891617,0.144578308
CCn1cc(CNC(=O)Oc2ccccc2C(C)N)c2ccccc21,271,0.735945165,8.344369888,0.16883117
CC1(C)CN(C(=O)NCC2CCCO2)c2ccc(C#N)cc21,271,0.759326935,8.515675545,0.158536583
CCN(Cc1ccc(C)o1)C(=O)Nc1ccccc1C1CCCCC1,271,0.759710848,8.363178253,0.160919547
Cc1ccc(C(C)(C)C)cc1NC(=O)N1CCCc2ccccc21,271,0.761144042,8.156443596,0.180722892
CCN(C(=O)Nc1cccc2ccccc12)C1CCC(C)(C)CC1,271,0.775677562,8.335379601,0.172839507
Cc1ccc(N(C(=O)NC2CCCCC2)c2ccccc2)cc1C,271,0.796593308,8.320578575,0.150000006
Cc1ccc(N(C(=O)NCC2CCCCC2)c2ccccc2)cc1,271,0.800256431,8.304960251,0.166666672
CCc1ccc(NC(=O)N2CCCc3ccccc32)c(C(C)C)c1,271,0.810619593,8.152882576,0.23170732
CCN(C(=O)Nc1cccc2cc(C)ccc12)C1CCCCC1,271,0.815634966,8.192461014,0.152941182
CCC(c1ccccc1O)N1CC(C(N)=O)Nc2ccccc21,271,0.821838915,8.01240921,0.209876537
Cc1ccc(SCC(=O)N2CCCc3ccccc32)cc1,271,0.82235539,8.141065598,0.177215189
CCc1ccc(NC(=O)N2CCCc3ccccc32)c(CCC)c1,271,0.825542033,7.984301567,0.202380955
Cc1ccc(N(C(=O)NC2CCCCC2)c2ccccc2)cc1,271,0.832645237,8.113320351,0.157894731
CC(CN1CCCC1)NC(=O)c1cc(C#N)ccc1OCCO,271,0.840883493,7.932746887,0.137500003
CC(Cc1cccc(N)c1)NCC(=O)N1CCCCC1(C)C,271,0.850138128,7.819094181,0.223529413
CCc1ccc(NC(=O)N2CCc3ccccc32)c(C(C)C)c1,271,0.853004873,7.794948101,0.237499997
CCc1ccccc1NCC(=O)N1CCCc2cc(C(C)C)ccc21,271,0.853279889,7.510910988,0.228915662
CCc1ccc(NCC(=O)N2CCCc3ccccc32)c(C(C)C)c1,271,0.853279889,7.470189571,0.240963861
Cc1ccccc1CNC(=O)C1CN(C(C)CO)c2cccn21,271,0.861068428,7.282801628,0.361111104
CCc1ccccc1NC(=O)N1CC(C)(C)c2ccccc21,271,0.863642633,7.325011253,0.226666674
Cc1cccc(N(C(=O)NC2CCCC2)c2ccccc2)c1,271,0.867301702,7.684811115,0.15384616
CCc1ccc(NC(=O)N2CCCc3ccccc32)c(CC)c1,271,0.867899418,7.641289234,0.212500006
CCn1c(C(=O)Nc2cc(C#N)ccc2C)cc2ccccc21,271,0.870118201,4.858315945,0.441176474
COc1ccc(N)cc1C(=O)N1CC(C)(C)c2ccccc21,271,0.876694024,7.35496521,0.223684207
CCN(C(=O)Nc1ccccc1C(C)C)c1ccc(C#N)cc1,271,0.886577845,7.541427612,0.158536583
CCC(N=C(C)N1CCNC1=O)c1cc2ccccc2cn1,271,0.886935115,2.219452858,0.672131121
CCc1ccccc1NC(=O)N1CC(C)(C)Oc2ccccc21,271,0.889562488,7.120549679,0.301369876
CCc1ccc(NCC(=O)N2CCCc3ccccc32)nc1C(C)C,271,0.890924931,6.588011265,0.256097555
CCc1ccc(CNC(=O)N2CCC(C)c3ccccc32)cc1,271,0.891017139,6.869740009,0.25
CCN(C(=O)Nc1cccc2cccnc12)C1CCC(C)CC1,271,0.895153105,7.361404896,0.180722892
Cc1ccc(NCc2cccc(C(=O)N3CCCCC3)c2)c(C)c1,271,0.895929635,7.659188747,0.141176477
Cc1ccc(NCc2ccccc2C(=O)N2CCCC2)cc1Cl,271,0.896039009,7.537086964,0.170731708
Cc1ccc(NCC(=O)N2CCCc3ccccc32)c(C(C)C)c1,271,0.898003757,7.284619331,0.23170732
CCc1ccc(NC(=O)N2CCCc3cc(C)ccc32)cc1OC,271,0.899614632,7.385703564,0.159090906
Cc1ccc(CNC(=O)N2CCCC2)c(-c2ccccc2C)c1,271,0.901751339,7.268547535,0.174999997
CC(CN1CCNC1=O)(C(N)=O)c1cccs1,271,0.902903795,6.540616035,0.25
CSc1ccc(CNC(=O)N2CCCc3ccccc32)cc1,271,0.907358885,6.446910381,0.362318844
Cc1ccc(C(=O)N2CCCc3ccccc32)c(NC(C)C)c1,271,0.910713494,7.252009869,0.197530866
CC(Cn1cccn1)NCC(=O)N1CC(C)Oc2ccccc21,271,0.911981881,3.33735013,0.575757563
Cc1ccc(SCC(=O)Nc2ccc[n+](C)c2C(=O)O)cc1,271,0.917748451,7.089175224,0.237499997
CCc1ccccc1NCC(=O)N1CCC(C)c2ccccc21,271,0.917748451,6.490942001,0.25
Cc1ccc(NCc2ccccc2C(=O)N2CCCC2)cc1C,271,0.919906974,7.224496365,0.174999997
CCc1ccc(NC(=O)N2CCCc3ccccc32)c(OC)c1,271,0.920882523,7.20707798,0.216867477
CC(Cn1cccn1)[NH2+]CC1CN(C(=O)O)c2ccccc21,271,0.922583997,7.123883724,0.164705887
COc1ccc(CNC(=O)N2CCC(C)(C)c3ccccc32)cc1,271,0.923600554,6.89825201,0.195121944
Cc1ccc(CN2CCCS2(=O)=NC(C)c2ccccc2)cc1,271,0.924732685,6.8764925,0.21794872
Cc1ccc(NCC(=O)N2CCCC2)c(-c2ccccc2C)c1,271,0.925487518,6.959888935,0.189873412
Cc1ccc(CNc2ccccc2C(=O)N2CCCC2)cc1F,271,0.92583406,7.076004505,0.15476191
COc1cc(CNc2ncccc2C(=O)N(C)C2CCCCC2)ccc1O,271,0.92680949,6.222730637,0.310810804
CCc1ccc(NCC(=O)N2CCCc3ccccc32)c(C)c1,271,0.927327335,6.822575092,0.219512194
CCc1cccc(NCC(=O)N2CCCc3ccccc32)c1C,271,0.927327335,6.724909306,0.224999994
CC1C=C(NC(=O)n2cccc2C#N)c2ccccc2O1,271,0.928816795,7.018110752,0.181818187
CCc1ccccc1NCC(=O)N1CC(C)c2ccccc21,271,0.929647863,6.106349945,0.277777791
CCn1cc(NC(=O)N2CCCc3ccccc32)c(C(C)C)n1,271,0.930616319,6.415638924,0.259259254
Cc1ccc(N2CCCC2)c(C(=O)NCc2ccccc2C)c1,271,0.930650353,6.942692757,0.158536583
Cc1ccc(NCC(=O)N2CC(C)c3ccccc32)cc1,271,0.932075977,5.955404282,0.263888896
CCc1cc(CNC(=O)Nc2ccccc2C)ncc1C,271,0.932094336,6.293735981,0.239999995
Cc1ccccc1CNC(=O)C1CCc2cc(C(F)F)ccc21,271,0.932094336,6.227256298,0.243243247
Cc1ccc(NCC(=O)N2CCCC2)c(-c2ccccc2)c1,271,0.932301342,6.766873837,0.192307696
CCc1ccc(NCC(=O)N2CCCc3ccccc32)cc1,271,0.933416963,6.644680023,0.233766228
CCc1ccccc1NCC(=O)N1CCC(C)(C)c2ccccc21,271,0.933416963,6.581316471,0.236842111
CCc1ccc(NCC(=O)N2CCCc3ccccc32)c(OC)c1,271,0.935964644,6.64837122,0.215189874
CCc1cc(CNC(=O)N2CCCc3ccccc32)oc1C,271,0.936143577,6.385508537,0.219512194
COc1ccc(CNC(=O)N2CC(C)(C)c3ccccc32)cc1,271,0.93887496,6.516073704,0.200000003
COc1cc(CNC(=O)N2CCCc3ccccc32)ccc1C,271,0.939629555,6.625416756,0.188235298
CC(Cc1ccccc1)NC(=O)N1CC(C)Oc2ccccc21,271,0.940608561,5.717693329,0.371428579
COc1ccc(NCC(=O)N2CCCc3ccccc32)c(C)c1,271,0.940879583,6.328368187,0.202380955
Cc1cc(CNc2ccccc2C(=O)N2CCCC2)ccn1,271,0.94155097,6.201011181,0.182926834
Cc1ccc(NCc2ccccc2C(=O)N2CCCC2)nc1,271,0.94155097,6.176484108,0.185185179
CCc1ccccc1NCC(=O)N1CCOc2ccccc21,271,0.942419469,5.932858944,0.301369876
CCN(c1ccccc1CN)C(=O)N1CCCc2ccccc21,271,0.942425907,6.159392834,0.227848098
CCc1cc(NCC(=O)N2CCCc3ccccc32)ccn1,271,0.942712963,5.728976727,0.246913582
CC1(Cc2ccccc2N)CN(C(=O)O)c2ccsc21,271,0.943545222,5.145358086,0.394366205
CCC(c1ccccc1)N1CC(C(N)=O)Oc2ccccc21,271,0.943545997,4.822592735,0.430769235
CC(CCn1cccn1)NC(=O)N1CC(C)Oc2ccccc21,271,0.943611622,4.339720726,0.514705896
CCc1cc(CNC(=O)N2CCCc3ccccc32)ccn1,271,0.943943918,6.070873737,0.234567896
CCc1cc(CNC(=O)N2CCc3ccccc32)cnc1C,271,0.944636762,5.897542477,0.219512194
CCC(=O)Nc1ccc(C)nc1N1CCc2ccccc2C1,271,0.944675803,6.066242218,0.168674693
CCn1c(CNC(=O)N(C)c2ccccc2)cc2ccccc21,271,0.94568485,3.981908321,0.569230795
CC(Cc1ccc(C#N)cc1)N1CC(=O)NCC1C,271,0.946150839,5.772502899,0.230769232
CCc1cccc(CNC(=O)N2CCCCC2=N)c1C,271,0.946153462,5.087874413,0.397260278
CCc1ccc(C(=O)NC)nc1N1CCCc2ccccc21,271,0.946159601,5.670689583,0.209876537
Cc1ccccc1NCC(=O)N1CCCc2cc(C#N)ccc21,271,0.946673214,6.013646603,0.188235298
CC(Cc1ccco1)NC(=O)N1CC(C)Oc2ccccc21,271,0.946692526,5.024778843,0.369863003
COc1ccccc1CNC(=O)N1CC(C)Oc2ccccc21,271,0.946704507,5.574745178,0.32432431
CC1CCN(C(=O)CSc2cccc3cc(CO)ccc23)CC1,271,0.946736157,4.708929062,0.436619729
CC1CN(C(=O)CNc2ccccc2F)c2ccccc2O1,271,0.946997285,5.374001503,0.357142866
CSc1ccccc1NCC(=O)N1CCC(C)(C)c2ccccc21,271,0.946997523,4.680218697,0.408450693
C[CH-]C(Cn1cccn1)C(=O)N1CC(C(N)=O)Oc2ccccc21,271,0.947012186,4.528712749,0.426470578
CC(Cn1cccn1)NC(=O)N1CCSc2cc(C)ccc21,271,0.947046161,4.748164654,0.350649357
Cc1cccc(N(Cc2cc(=O)[nH]c3ccccc23)C(C)C)c1,271,0.947285831,4.495524406,0.492753625
CSc1ccc(NCC(=O)N2CCCc3ccccc32)c(C)c1,271,0.947414577,5.59940958,0.214285716
CCN(c1ccccc1CN)C(=O)N1CCOc2ccccc21,271,0.947734475,5.513803482,0.293333322
CCc1ccc(CNC(=O)C2CCCCN2C(C)C)cc1,271,0.947762787,4.716484547,0.300000012
CCN(c1ccccc1CN)C(=O)N1CCCc2ncccc21,271,0.947809398,5.283387661,0.243902445
COc1cc(CNC(=O)N2CC(C)Cc3ccccc32)ccn1,271,0.947812319,5.175322533,0.240963861
CC(Cn1cccn1)NC(=O)N1CCSc2ccccc21,271,0.947881997,4.551276684,0.402777791
COc1c(CNC(=O)N2CCCOC2)ccc2ccccc12,271,0.94798553,5.30755806,0.176470593
CC(C(=O)N1CCC=C(CN)C1)c1ccccc1I,271,0.948367119,4.93508482,0.126436785
CC(CCCCCCCCCC)C(=O)c1csc(C2CCCCC2)n1,272,0.283410966,9.320928574,0.22857143
CC(CCC1CCCCC1)C(=O)c1csc(C2CCCCC2)n1,272,0.566053629,8.043790817,0.235294119
CC(CC1CCCCC1)C(=O)Nc1ccccc1C1CCCCC1,272,0.67722708,8.323489189,0.223880604
CC(CCC1CCCCC1)CC(=O)c1n[nH]c(C2CCCCC2)n1,272,0.678426504,6.882971287,0.440677971
CC(CCCC1CCCCC1)C(=O)Nc1n[nH]c(C2CCCCC2)n1,272,0.714546502,6.823616505,0.375
CC(CCC1CCCCC1)NC(=O)c1csc(C2CCCCC2)n1,272,0.719422281,7.521604538,0.318181813
CC(CC1CCCCC1)NC(=O)c1ccc(C2CCCCC2)cc1,272,0.724742234,8.022244453,0.311475396
Cc1ccc(C(=O)Nc2ccccc2)c2cc[nH]c12,272,0.732032239,2.011292219,0.703703701
CC(NC(=O)c1ccccc1)=NN1CCCC(C2CCCC2)C1,272,0.741246104,8.752529144,0.180555552
CC(CCC1CCCCC1)C(=O)c1n[nH]c(C2CCCCC2)n1,272,0.748376846,6.488503933,0.456140339
CC(=O)Nc1ccc([N+](=O)[O-])cc1-c1ncc2n1CCCC2,272,0.758682668,1.417572737,0.933333337
Cc1ccc(C(=O)NN=Cc2ccccc2F)c(N2CCCC2)n1,272,0.759350955,1.62059617,0.914893627
CC(CC1CCCC1)C(=O)Nc1ccc(C2CCCC2)cc1,272,0.763954043,7.652805805,0.215384617
CC(CN1CCCC1)(C(=O)Nc1ccccc1)c1n[nH]c(CO)n1,272,0.770950794,7.648671627,0.311475396
CC(CCC1CCCCC1)NC(=O)c1cc(C2CCCCC2)[nH]n1,272,0.775709033,6.706981182,0.359375
Cc1ccc(C(=O)Nc2ccccc2C)cc1C1CCCCC1,272,0.784959316,8.460758209,0.188405797
Cc1ccc(C(=O)Nc2c(C)cccc2C2CCCCC2)cc1,272,0.784959316,8.364153862,0.191176474
CC(CCC1CCCCC1)C(=O)Nc1n[nH]c(C2CCCCC2)n1,272,0.786687374,6.430344582,0.387096763
CC(C[NH+]1CCCCC1)NC(=O)c1ccc(C(C)C)cn1,272,0.789498329,8.324954033,0.188405797
Cc1ccc(OC(=O)Nc2ccccc2)c(C2CCCCC2)c1,272,0.794826746,8.379246712,0.183098599
CC(CC1CCCCC1)NC(=O)c1csc(C2CCCCC2)n1,272,0.795736015,7.143476009,0.328125
Cc1ccc(C(=O)NCC2CCCCC2)c(C2CCCCC2)c1,272,0.797008336,7.927027225,0.208955228
Cc1ccc(C(=O)Nc2ccccc2F)cc1C1CCCCC1,272,0.803792059,8.252018929,0.197183102
CC(CC1CCCCC1)NC(=O)c1ccc(C2CCCCC2)cn1,272,0.805061102,7.161695957,0.307692319
CC(CC1CCCCC1)C(=O)c1n[nH]c(C2CCCCC2)n1,272,0.80595386,6.056280613,0.472727269
CC[NH+](C)CC1(NC(=O)c2ccccc2)CCCCC1,272,0.815756321,7.545244694,0.296875
Cc1ccc(C(=O)Nc2ccccc2)cc1C1CCCCC1,272,0.817602396,8.225502014,0.191176474
Cc1ccc(C(=O)NCCc2ccccc2)cc1C1CCCCC1,272,0.823290706,7.847358227,0.211267605
Cc1ccc(CC(=O)Nc2ccccc2C2CCCCC2)cc1,272,0.823622406,8.083715439,0.188405797
COc1ccc(C(=O)Nc2ccccc2C)cc1C1CCCCC1,272,0.828446031,8.163354874,0.175675675
Cc1ccc(C(=O)Nc2ccccc2OC2CCCCC2)c(C)c1,272,0.832385361,8.032845497,0.162162155
CC(CC1CCCCC1)NC(=O)c1cc(C2CCCCC2)n[nH]1,272,0.836947024,6.22565937,0.377049178
CC(CN1CCCCC1)NC(=O)c1ccc(C(C)Cl)cc1,272,0.836947024,6.045531273,0.393442631
Cc1ccc(OC(=O)Nc2ccccc2)c(C2CCCC2)c1,272,0.837996066,8.008552551,0.169014081
CC(CC1CCCCC1)NC(=O)c1csc(C2CCCC2)n1,272,0.839015186,6.75192976,0.328125
CN(CCC1CCCCC1)C(=O)Nc1n[nH]c(C2CCCCC2)n1,272,0.844021678,6.317256451,0.34375
CC(CC1CCCCC1)C(=O)Nc1n[nH]c(C2CCCCC2)n1,272,0.845110178,6.021368027,0.400000006
CC(CC1CCCCC1)NC(=O)c1cc(C2CCCCC2)on1,272,0.847198129,6.59760046,0.333333343
Cc1ccc(C(=O)Nc2ccccc2C2CCCC2)cc1,272,0.849851549,7.880140781,0.181818187
CC(CC(=O)Nc1cccc(C(=O)O)c1)C1CCCCC1,272,0.85163939,7.182897091,0.28125
CC(CC1CCCCC1)NC(=O)c1cnc(C2CCCCC2)cn1,272,0.857756436,6.386569977,0.3125
CC(CC1CCCCC1)NC(=O)c1n[nH]c(C2CCCCC2)n1,272,0.863506138,5.541862488,0.647058845
Cc1ccc(C2CCCCC2)cc1NC(=O)c1ncccc1C,272,0.866770327,7.58786869,0.194444448
Cc1ccc(N2CCCCC2)cc1NC(=O)c1ccccc1Cl,272,0.869507194,7.796113968,0.13333334
CC(Cc1ccccc1)NC(=O)c1ccc(C2CCCCC2)o1,272,0.870216429,6.766540051,0.287878782
Cc1ccc(C(=O)N2CCCCC2c2ccccc2)c(C)c1,272,0.873576105,5.137978554,0.647058845
CC(CC1CCCC1)NC(=O)c1n[nH]c(C2CCCC2)n1,272,0.874717355,4.729588985,0.627451003
Cc1ccc(C(=O)NCC[NH+]2CCCC2)cc1C(C)C,272,0.876443326,7.723823547,0.166666672
CC(C[NH+]1CCCCC1)NC(=O)c1cc(C(C)C)nc2ccccc12,272,0.878610134,3.422456503,0.428571433
CC(Cc1ccccc1)NC(=O)c1ccc(C2CCCCC2)cn1,272,0.880967498,6.684696198,0.294117659
CN(CC1CCCCC1)C(=O)Nc1n[nH]c(C2CCCCC2)n1,272,0.883687735,5.991960049,0.354838699
Cc1cc(C(=O)NC2CCCC2[NH+]2CCCC2)ccc1F,272,0.885677457,7.085246086,0.242857143
Cc1ccc(NCC(=O)Nc2ccccc2)c(C2CCCCC2O)c1,272,0.889338315,3.092726469,0.456140339
CC(C[NH+]1CCCCC1)NC(=O)c1ccc2ccccc2c1F,272,0.890628576,3.028820276,0.449999988
CC(CC(=O)Nc1ccc(C)c(C(=O)O)c1)C1CCCCC1,272,0.890792727,2.842099905,0.433333337
Cc1ccc(C(=O)N2CCCCC2)cc1Nc1ccccc1C,272,0.893109322,7.561788559,0.126760557
CN(CCC1CCCCC1)C(=O)c1n[nH]c(C2CCCCC2)n1,272,0.89545399,5.888101101,0.406779647
