SMILES,mol_id,qed,4lde,sim
CC1=C(C)CC(/C(C)=C/Cl)OC1(O)CCC1(OC(CC(=C1C))/C)O,47,0.74217248,10.30000019,0.471698105
C1=C(Cl)CC(/C(C)=C/Cl)OC1(O)CCC1(OC(CC(=C1C))/C)O,47,0.742836595,9.800000191,0.421052635
CC1=C(Cl)CC(/C(C)=C/Cl)OC1(O)CCC1(OC(C(=C1C))/C)O,47,0.742836595,9.699999809,0.617021263
BrCC1(OC(CC(=C1C)Cl)/C/CC(=C/Cl)/C)O,47,0.771157622,7.900000095,0.622222245
N#CC1=C(N)OC2C3=C(C=CCN3)C=CC12C1C=CC=CC1,47,0.776557088,10,0.077922076
BrCCC1(OC(CC(=C1C)Cl)/C(=C/Cl)/C)O,47,0.795484543,7.400000095,0.794871807
CC1=C(Cl)CC(/C(C)=C/Cl)OC1(O)C(C/C(=C/Cl)/C)O,47,0.811930358,8.800000191,0.574468076
CCC1(OC(CC(=C1C)Cl)/C(=C/Cl)/C)O,47,0.813001156,7.5,0.763157904
CC=C(Cl)CC1(OC(CC(=C1C)Cl)/C(=C/Cl)/C)O,47,0.821661711,7.800000191,0.690476179
CC1=C(Cl)C(/C(C)=C/Cl)OC1(O)C(/C/C(=C/Cl)/C)O,47,0.828857481,8.5,0.365384609
CC1=C(Cl)CC(/C(C)=C/Cl)OC1(O)C(/C(=C/Cl)/C)O,47,0.832084894,8.100000381,0.577777803
CCCC1(OC(CC(=C1C)Cl)/C(=C/Cl)/C)O,47,0.837589383,7.300000191,0.725000024
CCOCC1(OC(CC(=C1CC)Cl)/C(=C/Cl)/C)O,47,0.842743099,7.400000095,0.520833313
BrCC1(OC(CC(=C1C)Cl)/CO)C1=CC=CC=C1,47,0.858081222,7.5,0.384615391
CC12CCCC3CCCC(C4=CC=CC(O)=C41)C32CCO,47,0.859008253,9.5,0.100000001
CCOCC1(OC(CC(=C1C)Cl)/C(=C/Cl)/C)O,47,0.859901071,7.300000191,0.674418628
C1CCC2(C)C3=C(O)C=CC=C3CC3CCCC1C32C/CO,47,0.860113382,9,0.119402982
CCOCC1(O)OC(/C(C)=C/Cl)CC(Cl)=C1F,47,0.86239475,7.199999809,0.520833313
CSCC1(O)OC(/C(C)=C/Cl)CC(Cl)=C1F,47,0.862451851,7,0.555555582
BrCC1(C(CC(=C1)Cl)/CO)OC1=CC=CC=C1,47,0.863202453,7.400000095,0.206896558
OCC1CC(Cl)=CC1(CSBr)OC1=CC=CC=C1,47,0.871588767,7.800000191,0.1875
CC12CCCC3CCCC(CC4=CC=NC(O)=C41)C32CCO,47,0.877758026,8,0.115942031
CC12CCCC3CCCC(CC4=CC=NC(O)=C41)C32C(CO/C)O,47,0.892728448,7.699999809,0.108108111
CC12CCCC3CCCC(CC4=CC=NC(O)=C41)C32C(COC)O,47,0.892728448,7.800000191,0.108108111
CC12CCCC3CCC(CC4=CC=NC(O)=C41)C32C(CO/C)O,47,0.89968729,6.400000095,0.108108111
C=CC1(O)OC(=CC2(O)OC(Cl)(/C(C)=C/Cl)CC(C)=C2C)CC(C(=N)Br)=C1C,47,0.279337913,12,0.214285716
C=C(F)C1=C(Cl)CC(C(=CF)C2OC(O)(C=C3CC(C)=CC(O)(CC)O3)C(C)=C2C)OC1(O)CF,47,0.42716381,11.89999962,0.25316456
CCC1(O)C=C(C)CC(=CC2(O)OC(CC3(O)OC(/C(C)=C/Cl)CC(Cl)=C3C)C(C)=C2C)O1,47,0.444479764,11.60000038,0.460317463
CC1=CCC(=CC2(O)OC(C(Cl)=CCO)CC(Cl)=C2C)OC1(O)Cl,47,0.503217697,10.89999962,0.322580636
CC1=CCC(=CC2(O)OC(C(Cl)=CCF)CC(C)=C2C)OC1(O)Cl,47,0.574402928,11.19999981,0.242424235
CC1=C(Cl)CC(CC2(O)OC(/C(C)=C/Cl)CC(Cl)=C2C)OC1(C)C,47,0.676681161,10.39999962,0.644444466
CC1=C(Cl)CC(CC2(O)OC(/C(F)=C/Cl)CC(Cl)=C2C)OC1(C)C,47,0.681065857,10.5,0.470588237
CC1=C(Cl)CC(CC2(O)OC(/C(C)=C/Cl)CC(Cl)=C2O)OC1(C)C,47,0.696515799,10.10000038,0.571428597
CC(=C=C1CC(Cl)=C(C)C(C)(O)O1)C1CC(Cl)=C(C)C(O)(CF)O1,47,0.712044656,10.80000019,0.392857134
CC(=CCl)C1CC(Cl)=C(C)C(F)(CF)O1,47,0.724171698,8.199999809,0.642857134
CC(=CC1CC(Cl)=C(C)C(O)(F)O1)C1CC(Cl)=C(C)C(O)(CF)O1,47,0.725887954,10,0.53061223
C=C(C(C)=CCl)C1=C(Cl)CC(C(C)=CCl)OC1(O)CF,47,0.74651742,8.199999809,0.541666687
CCC1(O)OC(=CC2(O)OC(C(C)=CCF)CC(C)=C2C)CC=C1C,47,0.749129772,11,0.292307705
CC1=CCC(=CC2(O)OC(C(Cl)=CCF)CC(C)=C2C)OC1(C)O,47,0.752199531,10.69999981,0.242424235
CCC1(O)C=C(C)CC(=CC2(O)OC3C(=CCl)CCC3=C2C)O1,47,0.754382014,10.69999981,0.223880604
CCC1(O)C=C(C)CC(=CC2(O)OC(C(C)=CCl)C(C)=C2C)O1,47,0.764847577,10.19999981,0.316666663
CC1=CCC(=CC2(O)OC(C(F)=CCF)CC(C)=C2C)OC1(C)O,47,0.769857824,10.60000038,0.223880604
CC(=CC1=CC(Cl)=C(C)C(C)(O)O1)C1CC(Cl)=C(C)C(O)(CF)O1,47,0.777622998,10.10000038,0.454545468
C=C(F)C1=C(C(C)=CF)CC(C(C)=CF)OC1(O)CF,47,0.794715524,9.100000381,0.321428567
CC(=CCl)C1CC(Cl)=C(C)C(O)(CF)O1,47,0.821080327,7.800000191,0.743589759
CCC1=C(Cl)CC(C(C)=CCl)OC1(O)CF,47,0.849493265,7.699999809,0.555555582
C=C(F)C1=C(Cl)CC(C(C)=CF)OC1(O)CF,47,0.851098478,8.600000381,0.411764711
CC(=CCl)C1CC(Cl)=C(CF)C(O)(CF)O1,47,0.855969369,7.599999905,0.568181813
FC(F)(F)c1[nH]c(=O)[nH]c(=O)c1Cc1ccccc1,48,0.871402653,9.7,0.620689655
S(=O)(=O)(N1CCCC(O)c2c1cccc2)c1ccc(cc1)C,48,0.926058991,9.7,0.447368421
Clc1c(C2=NO[C@H]3[C@@]2([C@@H](O)CCC3)C)ccc(Cl)c1,48,0.859905833,9.5,0.419354839
S(=O)(=O)(N/N=c\1/n(c2c(cc1)cccc2)C)c1ccc(cc1)C,48,0.750237542,9.7,0.363636364
O1c2c(C(=O)/C/1=C\c1cc3OCOc3cc1)ccc(OC)c2OC,48,0.807972966,10,0.361111111
O(c1ccc(NC(=O)Nc2c(c(ccc2)C)C)cc1)C,48,0.886653752,9.7,0.361111111
S1C(Nc2ccccc2)CCc2c1nc(nc2C)N,48,0.823037644,9.3,0.361111111
O=C(N1C(C2NC=Cc3c2cccc3)c2c(C=C1)cccc2)C,48,0.866875158,9.5,0.355555556
O=c1[nH]c(c(c(n1)CCc1ccccc1)c1ccccc1)C,48,0.79864714,9.5,0.351351351
O=C(NC(C)C(=O)O)C(NC(=O)c1nc2c(nc1)cccc2)C(C)C,48,0.717882012,9.4,0.351351351
OC(=O)C1N(c2c(C=C1)cccc2)C(=O)/C=C/c1ccccc1,48,0.885868887,9.3,0.35
S1C(C(=O)Nc2c1ccc(c2)C(=O)N(Cc1cc(F)ccc1)C)C,48,0.926592649,9.9,0.342857143
O(Cc1ccccc1)C(=O)c1ccc(O)cc1,48,0.821476033,9.4,0.342105263
Clc1ccc(NC(=O)c2c(O)cccc2)cc1,48,0.855524385,9.2,0.342105263
O1C(n2cc(N(C3CCCCC3)C)c(=O)[nH]c2=O)CC[C@H]1CO,48,0.862133194,9.2,0.342105263
o1c(=O)n(CN2CCN(CC2)c2c(OC)cccc2)c2ncccc12,48,0.7213362,9.1,0.341463415
S(=O)(=O)(N1c2c(C=CC1)cccc2)c1ccc(cc1)C,48,0.849319252,9.6,0.340909091
Clc1c(C(=O)c2c(cc(cc2)C)C)c(ccc1)C(=O)O,48,0.871941675,9.9,0.333333333
O(c1c(C(c2c(cc(OCC)cc2)C)C)cc2OCOc2c1)CC,48,0.771798381,9.2,0.333333333
OC(=O)C1N(CCC1)Cc1c2c([nH]c1)cccc2,48,0.870015745,9.2,0.333333333
P(=O)(O)(c1ccc(cc1)C)c1ccc(cc1)C,48,0.826624292,9.4,0.326530612
O=c1c2c([nH]cc1C(=O)O)cc(n1cccc1)cc2,48,0.73420059,9.1,0.326086957
O1C[C@@H]([C@@](O)(Cc2cc(OC)ccc2)C1=O)Cc1cc(OC)ccc1,48,0.816830233,10,0.325581395
O1c2c(OC1)cc(OCC=C)c(C/C=C\c1ccc(OC)cc1)c2,48,0.713766709,9.1,0.325581395
Brc1c(CCN2C(=O)c3c(C2=O)cccc3)cccc1,48,0.810135106,9.9,0.325581395
S(=O)(=O)(CC(=O)c1ccccc1)c1ccccc1,48,0.792784853,9.2,0.325
S(=O)(=O)(NC1CCc2c1cccc2)c1ccccc1,48,0.934166944,9.3,0.325
s1c(c2[nH]c3nc(ccc3c(=O)c2)C)c(cc1)C,48,0.72597384,9.1,0.325
FC(F)(F)C(=O)N(CCc1ccc(O)cc1)Cc1cc2OCOc2cc1,48,0.881439139,9.3,0.325
OC(CN1CCN(CC1)c1cc(ccc1)C)COc1c(cccc1)C,48,0.87713576,9.5,0.32
S(=O)(=O)(NN/C(=C/1\Sc2c(N=C1C)cccc2)/C)c1ccc(cc1)C,48,0.797421567,9.6,0.319148936
Clc1c(c(NC(=O)c2ccccc2)ccc1)C,48,0.854277587,9.3,0.319148936
ClCC(=O)[C@@H](NS(=O)(=O)c1ccc(cc1)C)Cc1ccccc1,48,0.779959,9.7,0.318181818
ClC(CS(=O)(=O)c1c(cc(cc1C)C)C)c1ccccc1,48,0.783420418,9.1,0.318181818
OC(=O)CC1C(Cc2c(C1)cccc2C)c1ccccc1,48,0.923385098,9.3,0.318181818
O=Nc1c(Nc2c(c(ccc2)C)C)nc(nc1N)N,48,0.726976777,9.1,0.317073171
FC(F)(F)C1=NNC(=NN1)c1ccc(C(C)(C)C)cc1,48,0.832732717,9.7,0.317073171
Clc1c(CN2Cc3c(OC2)c2ncccc2cc3)cccc1,48,0.707653642,9.7,0.314285714
S(=O)(=O)(OC1C2OCOCC2OCOC1C)c1ccc(cc1)C,48,0.76234965,9.2,0.31372549
S(Cc1ccc(cc1)C(=O)O)c1c(cccc1)C(=O)O,48,0.824970713,9.8,0.311111111
o1c(CNC(=O)Nc2c3c(ccc2)cccc3)ccc1,48,0.758090939,10,0.311111111
O1c2cc(CCC(=O)c3cc(OC)c(OC)c(OC)c3)ccc2OC1,48,0.718606026,9.3,0.30952381
O1c2cc(Cc3ccc(OC)cc3)c(OC)cc2OC1,48,0.856979053,9.4,0.30952381
S(c1nc2c(c(c1)C(=O)N)cccc2)c1ccccc1,48,0.798705518,9.8,0.30952381
O1c2c(OC1)ccc(C(=O)C(O)c1ccccc1)c2,48,0.856227006,9.9,0.30952381
n1(/N=C/c2ccccc2)cc(nc1N)c1ccccc1,48,0.737545173,9.3,0.306122449
Clc1cc(NC(=O)Nc2c(ccc(c2)C)C)ccc1,48,0.82542957,10,0.304347826
O1C(c2ccccc2)C(=O)C(=O)c2c1cccc2,48,0.717000962,9.3,0.304347826
O(C1C2CCC1C=CC2O)C(=O)N[C@H](c1ccccc1)C,48,0.840454691,9.3,0.304347826
Clc1cc2[nH]c(=O)c(nc2cc1)/C=C(\O)/c1ncccc1,48,0.71291733,9.8,0.304347826
Brc1c(Nc2cc(Cl)c(Cl)cc2)nc(nc1N)N,48,0.77277813,9.3,0.304347826
Fc1cc2[N+](=O)C(=C(N([O-])c2cc1)C)C(=O)NCCc1ccccc1,48,0.73970013,9.9,0.302325581
OC(CCc1ccc(OC)cc1)c1ccccc1,48,0.870770537,9.2,0.302325581
S(=O)(=O)(Cc1cc2OCOc2cc1)c1c(nc(NCCCC)nc1)N,48,0.716384791,9.4,0.302325581
S1(=O)(=O)c2c(C(=O)C=C1c1ccccc1)c(OC)ccc2,48,0.855292602,9.4,0.3
Fc1cc(NC(=O)Nc2ccc(cc2)C(=O)OCC)ccc1,48,0.847160769,9.5,0.3
o1c2c(c(O)c(OC)c(O)c2)c(=O)cc1c1ccc(OC)cc1,48,0.772459795,9.6,0.3
F[C@@H]1C[C@@H]2N(C1)C(=O)c1c(N=C2)cc(OCc2ccccc2)c(OC)c1,48,0.843794901,9.4,0.3
O(C1CC(CC(C1)C)(C)C)C(=O)Nc1ccccc1,48,0.853737553,9.4,0.29787234
O=C(Nc1c2c(ccc1)cccc2)CN1CCN(CC1)C,48,0.935942362,9.6,0.29787234
OC1c2n(c(C3(O)C(=O)c4c(C3=O)cccc4)cc2C)CC1,48,0.781816226,9.7,0.29787234
OC(=O)C(NC(=O)C)Cc1c2c(ccc1)cccc2,48,0.879639219,9.2,0.29787234
O=C(N1N(CCC1Nc1c2c(nc(cc2)C)ccc1)c1ccccc1)C,48,0.779899396,9.7,0.29787234
o1c2CCCCc2c(=O)cc1c1ccccc1,48,0.747152107,9.1,0.29787234
o1c(nc(c2ccc(N)cc2)c1)c1cc(OC)ccc1,48,0.735653194,9.4,0.296296296
ClCC(=O)C(NS(=O)(=O)c1ccc(cc1)C)Cc1ccccc1,48,0.779959,9.7,0.295454545
O=C(N1CCN(CC1)c1cc(ccc1)C)Nc1c(OC)cccc1,48,0.941008026,9.6,0.295454545
O=c1n(c(=O)n(c2nc([nH]c12)/C=C/c1ncccc1)C)C,48,0.742890171,9.7,0.295454545
O(C(=O)Nc1c(ccc(c1)C)C)c1ccc(OC)cc1,48,0.919878417,9.3,0.294117647
o1c2CCc3c(-c2cc1)[nH]c1c3cc(OC)cc1,48,0.704999713,9.5,0.294117647
O=c1n(nc(c2c1cccc2)Cc1ccccc1)C1CCCC1,48,0.729843967,9.8,0.294117647
N(Cc1ncccc1)c1nc(NCc2ncccc2)ccc1,48,0.730444361,9.1,0.294117647
Clc1ccc(NC(=O)CCc2[nH]c(=S)nc(C(C)(C)C)c2)cc1,48,0.788965355,9.1,0.292682927
O(CC1CCCCC1)c1ccc(OC(C(=O)NCc2occc2)C)cc1,48,0.764105233,9.7,0.291666667
OC1c2c3c(CC1)cccc3c(cc2)CCC(=O)O,48,0.887408056,9.7,0.291666667
Cl/C(=C/1\Sc2c(NC1=O)cccc2)/C(=O)Nc1ccc(F)cc1,48,0.80758266,10,0.289473684
O1c2cc(C(CC(=O)c3cc(OC)c(OC)cc3)C(=O)O)ccc2OC1,48,0.76102096,9.9,0.288888889
O=C(NC1CCC(CC1)C(C)C)Nc1ccccc1,48,0.846310011,9.6,0.288888889
S1C(CC(=O)NNc2ccc(F)cc2)C(=O)Nc2c1cccc2,48,0.753633769,10,0.288888889
S=C(NCc1c2c(ccc1)cccc2)Nc1ccccc1,48,0.702764546,9.7,0.288888889
CC(C=Cc1ccc(C)cc1)C=CP(=O)(OC)S(=O)(=O)Cl,48,0.557935297,9.300000191,0.375
COP(=O)(C=Cc1ccc(C)cc1)C=CS(=O)(=O)OC,48,0.594471574,8.800000191,0.441860467
CC(C(=O)c1ccc(C)cc1)=C1C=CS(=O)(=O)C1,48,0.607324898,10.10000038,0.200000003
CC(C=Cc1ccc(S(=O)(=O)O)cc1)P(=O)(O)OC,48,0.638374507,9.600000381,0.319148928
CC(C=CS(=O)(=O)c1ccc(C)cc1)P(=O)(OC)OC,48,0.753582656,8.600000381,0.621621609
COP(=O)(C=CS(=O)(=O)c1ccc(C)cc1)SC,48,0.779821813,8.199999809,0.714285731
CN=S(=O)(c1ccc(C)cc1)C=CP(=O)(OC)OC,48,0.781868815,8.199999809,0.666666687
CP(=O)(C=CS(=O)(=O)c1ccc(C)cc1)OC,48,0.792002559,8,0.75757575
CC=C(C=Cc1ccc(OC)cc1)C1CS(=O)(=O)CC1C,48,0.801387429,10.19999981,0.135593221
CC(C=Cc1ccc(S(C)(=O)=O)cc1)P(=O)(O)OC,48,0.844357431,9.399999619,0.319148928
CC(C=CS(=O)(=O)c1ccc(C)cc1)P(=O)(O)OC,48,0.845315158,8.699999809,0.589743614
CS(=O)(=O)c1ccc(C=CP(=O)(O)OC)cc1,48,0.849260151,8.399999619,0.372093022
CC(C=CS(=O)(=O)c1ccc(C)cc1)C1CC(=O)CS1,48,0.857642174,9.199999809,0.367346942
CC(C=Cc1ccc(S(=O)(=O)O)cc1)C1C=COC1,48,0.861318231,9.800000191,0.196428567
COP(=O)(c1ccc(C)cc1)C1C=CP(=O)(O)C1,48,0.86767447,8.300000191,0.280000001
O=S(=O)(c1ccc2ccoc2c1)P(=O)(O)OCl,48,0.874454141,7.900000095,0.211538464
O=S(=O)(c1ccc2ccsc2c1)P(=O)(O)OCl,48,0.881257653,7.800000191,0.211538464
CC(C)(C(=O)Nc1ccsc1)C=CS(=O)(=O)OCl,48,0.907386303,8.199999809,0.175438598
CC(C(=O)Nc1ccc(C)cc1)C1C=CS(=O)(=O)C1,48,0.921551287,9.5,0.160714284
CC(C(=O)Nc1ccc(F)cc1)C1C=CS(=O)(=O)C1,48,0.92197901,9.300000191,0.081967212
CC(C)(C(=O)Nc1ccsc1)C1C=CS(=O)(=O)C1,48,0.926312506,8,0.080645159
S(=O)(=O)(c1ccc(cc1)C)/C=C/P(=O)(OC)OC=C(/S(=O)(=O)C1=CC=C(CC2=CC=C(C)C=C2)C=C1)OF,48,0.195534095,11.10000038,0.595744669
S(=O)(=O)(c1ccc(cc1)Cc1ccc(cc1))/C=C/P(=O)(c1ccc(cc1)C)/C=C/P(=O)(OC)OC,48,0.279142678,11.30000019,0.586956501
S(=O)(=O)(c1ccc(cc1)C)/C=C/P(=O)(/C=C/S(=O)(=O)C1=CC=C(CC2=CC=C(C)C=C2)C=C1)OF,48,0.300739467,12,0.560975611
S(=O)(=O)(c1ccc(cc1)C)/C=C/P(=O)(OC/S(=O)(=O)C1=CC=C(CC2=CC=C(C)C=C2)C=C1)OF,48,0.305948675,11.80000019,0.543478251
S(=O)(=O)(c1ccccc1)CCOP(=O)(/C=C/S(=O)(=O)C1=CC=C(CC2=CC=C(C)C=C2)C=C1)OC,48,0.313070208,11.39999962,0.583333313
S(=O)(=O)(c1ccc(cc1)C)/C=C/P(=O)(OCC1=CC=C(CC2=CC=C(C)C=C2)C=C1)OC,48,0.348604023,10.89999962,0.699999988
S(=O)(=O)(c1ccc(cc1)C)/C=C/P(=O)(C1=CC=C(CC2=CC=C(C)C=C2)C=C1)OF,48,0.442435741,11.69999981,0.522727251
S(=O)(=O)(c1ccc(cc1)C)/C=C(/S(=O)(=O)C1=CC=C(CC2=CC=C(C)C=C2)C=C1)OF,48,0.471592307,11.89999962,0.391304344
S(=O)(=O)CP(=O)(/C=C/S(=O)(=O)C1=CC=C(CC2=CC=C(C)C=C2)C=C1)OC,48,0.512024462,10.89999962,0.568181813
S(=O)(=O)(c1ccc(cc1)Cc1ccc(cc1)C)/C=C/P(=O)(OC)OC,48,0.669406116,10.69999981,0.823529422
S(=O)(=O)(c1ccc(cc1)c1ccc(cc1)C)/C=C/P(=O)(OC)OC,48,0.7092067,9.5,0.90322578
CP(=O)(/C=C/S(=O)(=O)C1=CC=C(CC2=CC=C(C)C=C2)C=C1)OC,48,0.713649571,10.60000038,0.641025662
S(=O)(=O)(c1ccc(cc1)C)/C=C/P(=O)(OC)OC1=CC=CC=C1,48,0.730316818,9,0.756756783
S(=O)(=O)(/C=C/S(=O)(=O)C1=CC=C(CC2=CC=C(C)C=C2)C=C1)OC,48,0.73482275,10.89999962,0.5
S(=O)(=O)(c1ccc(cc1)Cc1ccccc1)C=C/P(=O)(OC)C,48,0.736794114,10.19999981,0.488372087
S(=O)(=O)(c1ccc(cc1O)(c1ccc(cc1)C))/C=CP(=O)(OC)OC,48,0.756807983,9.699999809,0.571428597
S(=O)(=O)(/C=C/S(=O)(=O)C1=CC=C(CC2=CC=C(C)C=C2)C=C1)OF,48,0.78092581,11.10000038,0.452380955
S(=O)(=O)(c1ccc(cc1)C)/C=C/P(=O)(O)P(=O)(OC)OC,48,0.782734275,7.699999809,0.694444418
S(=O)(=O)(c1ccc(cc1)C)C=C/P(=O)(OC)C1=CC=CC=C1,48,0.784339547,9,0.657894731
S(=O)(=O)(c1ccc(cc1)C)/C=C/P(=O)(C)OC,48,0.792002559,7.900000095,0.75757575
S(=O)(=O)(N/C=C/S(=O)(=O)C1=CC=C(CC2=CC=C(C)C=C2)C=C1)OC,48,0.794885337,11,0.454545468
S(=O)(C=C/S(=O)(=O)C1=CC=C(CC2=CC=C(C)C=C2)C=C1)OF,48,0.797677457,10.69999981,0.422222227
S(=O)(=O)(c1ccc(cc1)C)/C=C/P(=O)(C)C1=CC=CC=C1,48,0.809468746,9.199999809,0.578947365
S(=O)(=O)(c1ccc(cc1)C)C=CN/P(=O)(OC)C1=CC=CC=C1,48,0.810226619,8.899999619,0.534883738
S(=O)(=O)(c1ccc(cc1)C)/C=C/C1=CC=CC=C1,48,0.844775021,9.100000381,0.486486495
S(=O)(=O)(c1ccc(cc1)C)/C=CP(=O)(OC)O,48,0.851330936,8.300000191,0.735294104
S(=O)(=O)(c1ccc(cc1)C)/C=CCC1=CC=CC=C1,48,0.852995396,9.100000381,0.449999988
S(=O)(=O)(c1ccc(cc1)C)/C=C/P(=O)(O)C=C,48,0.855190098,8.199999809,0.594594598
S(=O)(=O)(c1ccc(cc1)C)/C=C/P(O)=CC1=CC=CC=C1,48,0.880207479,9.100000381,0.409090906
S(=O)(=O)(c1ccc(cc1)C)C(=O)C1=CC=C(O)C(OC)=C1,48,0.94093281,9.100000381,0.340425521
O=C(N(C1CCCCC1)C)Nc1cc(ccc1)C(=O)C,49,0.854588933,9.4,0.545454545
O(c1cc(cc(OC)c1)/C=C/c1ccccc1)C,49,0.755084862,9.1,0.5
Clc1ccc(C2NC(=O)N(C(=O)C2)c2ccccc2)cc1,49,0.922151631,9.1,0.424242424
Clc1cc(NC(=O)Nc2ccc(cc2)C(=O)OCC)c(OC)cc1OC,49,0.736324122,9.9,0.393939394
O=C1C2(C(=CC(=O)CC2)CCC1)Cc1ccccc1,49,0.811453726,9.5,0.384615385
Clc1cc(NC(=O)Nc2ccc(OCC)cc2)ccc1,49,0.877551507,9.2,0.372093023
O=c1c2c([nH]c(c3ccc(OC)cc3)c1)nc(cc2)C,49,0.775562553,9.8,0.372093023
Clc1ccc(NC(=O)Nc2nnc(Cl)cc2)cc1,49,0.886853613,9.3,0.368421053
Clc1cc(/C=C/c2ccnnc2)ccc1,49,0.769963206,9.1,0.363636364
O(c1cc(CC(O)CO)ccc1OC)Cc1ccccc1,49,0.819547558,9.1,0.363636364
O1C(=O)C(Cc2ccccc2)C=C1c1ccccc1,49,0.779881833,9.7,0.363636364
Clc1cc(/C=C/2\CCN(C2=O)C(=O)C)ccc1Cl,49,0.742777054,10,0.348837209
Clc1cc2c(C3=Nc4c(C3=O)cccc4)c(O)[nH]c2cc1,49,0.716200873,10,0.342857143
Oc1c(C(=O)c2cc(O)ccc2)cccc1,49,0.75411827,9.5,0.342105263
S(Cc1c(nc(nc1)N)c1ccccc1)Cc1ccccc1,49,0.76874244,9.2,0.341463415
ClC1=C(Nc2cc(O)ccc2)C(=O)N(c2cc(Cl)c(Cl)cc2)C1=O,49,0.781828142,10,0.333333333
Oc1c(C2=CC(=O)C(=CC2=O)C)ccc(O)c1,49,0.718082348,9.4,0.333333333
Clc1c(NC(=O)/C=C/c2ccccc2)cc(Cl)cc1,49,0.819927678,9.6,0.333333333
O1C(=NC(CC1C)(C)C)C1(CC1)c1ccccc1,49,0.775720274,9.1,0.333333333
O[C@@H]([C@@H]1C[C@H](C[C@@H](C1=O)C)C)CC1CC(=O)NC(=O)C1,49,0.7571556,9.1,0.333333333
FC(F)(F)C(O)(CC(O)/C=C/c1ccccc1)C(F)(F)F,49,0.837253752,9.2,0.326086957
ClC1=C(Nc2cc(O)ccc2)C(=O)N(Cc2ccc(Cl)cc2)C1=O,49,0.816507586,9.5,0.325581395
O=C1CCCN(c2c1cccc2)c1ccccc1,49,0.75149362,9.6,0.325
Clc1ccc(CNc2[nH]c(=O)[nH]c(=O)c2)cc1,49,0.770139589,9.3,0.325
ClC1=C(Nc2cc(O)ccc2)C(=O)N(c2c(Cl)c(Cl)ccc2)C1=O,49,0.781828142,10,0.317073171
N(c1ccc(/N=N/c2cc3[nH]cnc3cc2)cc1)(C)C,49,0.726321961,9.3,0.315789474
ClC(Cl)(Cl)C(O)Cc1[nH]c(=O)c2c(n1)cccc2,49,0.835959359,9.2,0.3125
S1/C(=C\c2c(cccc2)C(F)(F)F)/C(=O)Nc2c1cccc2,49,0.765157251,9.7,0.311111111
N1(N=C(C(c2c1cccc2)C)c1ccccc1)C,49,0.737680708,9.8,0.307692308
o1nc(c(c1N/C(=C\C(=O)Nc1ccccc1)/C)C)C,49,0.837604903,9.1,0.305555556
O=C(N)C1N(C=Cc2c1cccc2)C(=O)c1ccccc1,49,0.916036802,9.5,0.304347826
Brc1c2c3c(C(=O)NC(=O)c3ccc2)cc1,49,0.751254572,9.4,0.303571429
Clc1cc(C(=O)NNC(=O)c2cc(Cl)ccc2)ccc1,49,0.837693548,9.8,0.302325581
Brc1ccc(NC(=O)Nc2c(Cl)cccc2)cc1,49,0.821923644,9.4,0.302325581
O=C(N1C(CCC1)C(=O)O)Cc1cc2OCOc2cc1,49,0.892783576,9.7,0.302325581
o1c2c(ccc(OC(C)C)c2)c(=O)cc1c1ccccc1,49,0.719753748,9.7,0.297297297
O(c1ccc(cc1)C)c1cc(ccc1)C(=O)O,49,0.874227122,9.7,0.295454545
Brc1c(Nc2ccc(cc2)C#N)nc(nc1C)N,49,0.890386563,9.2,0.295454545
O=C1C=C/C(=N/c2ccc(N(C)C)cc2)/C=C1,49,0.725779321,9.1,0.292682927
Clc1ccc(C2=NC(NC3=C2CCc2c3cccc2)N)cc1,49,0.848659475,9.1,0.292682927
O=C1Nc2c(/C/1=C/c1[nH]c(cc1C)C)cccc2,49,0.736504388,9.4,0.289473684
O(N1C(=O)c2c3c(C1=O)cccc3ccc2)C(=O)C,49,0.730071564,9.8,0.288888889
S(c1c(cc(OC(=O)Nc2c(cccc2)C)cc1)C)C,49,0.835953662,9.3,0.288888889
Fc1cc2Cc3c(-c2cc1)ccc(N(CO)CO)c3,49,0.707923442,9.2,0.288888889
O=C(Nc1c(cccc1C)C)Nc1cc(O)ccc1,49,0.767594045,9.7,0.285714286
o1c2c(c(c1C(=O)O)/C=C/c1ccc(OC)cc1)cccc2,49,0.778563852,9.9,0.285714286
BrCCC(=O)NC(=O)Oc1c2c(ccc1)cccc2,49,0.88281291,9.4,0.285714286
O=C1N(C(=O)C2C1CN(C2)Cc1ccccc1)c1ccccc1,49,0.817145706,9.7,0.285714286
Clc1c(C(=O)c2ccc(F)cc2)cccc1,49,0.724296949,9.3,0.283333333
O(C(=O)C1N(CCCC1)CCc1c2c([nH]c1)cccc2)CC,49,0.862942051,9.3,0.282608696
O(n1c(=O)c2ncn(C3CCCC3)c2nc1)Cc1ccccc1,49,0.741833344,9.5,0.282608696
O=c1[nH]c(=O)[nH]c(Cc2ccccc2)c1/N=N/c1ccccc1,49,0.725158052,9.7,0.28125
Clc1cc(NC(=O)Nc2c(cc(cc2)C)C)ccc1,49,0.82542957,10,0.28
[As](=[As]\c1ccc(cc1)C(=O)O)/c1ccc(cc1)C(=O)O,49,0.737590912,9.5,0.28
O(c1cc2c(c(Cc3ccccc3)cnc2)cc1O)C,49,0.787251689,9.7,0.279069767
